row_id,이상점수,이벤트 유형,PR 액션,이슈 액션,리뷰 상태,간단 액션,액터 버킷,레포 버킷,조직 버킷,요일(숫자),요일,주말여부(숫자),주말여부,시간(시),시간대,band,suggested_label,label
7602474,1.4507619142532349,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,425.0,3848.0,314.0,1.0,화,0.0,평일,0.0,새벽(0-5),HIGH,1.0,
5157176,1.4503377676010132,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,162.0,1434.0,248.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,
5105381,1.4502382278442383,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,153.0,1703.0,153.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,
4220320,1.4499760866165161,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,
4195465,1.4499760866165161,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,
4010333,1.4497873783111572,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,0.0,월,0.0,평일,21.0,야간(18-23),HIGH,1.0,
736532,1.4465302228927612,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,459.0,1771.0,601.0,2.0,수,0.0,평일,15.0,오후(12-17),HIGH,1.0,
4574446,1.4448248147964478,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,117.0,3477.0,596.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
1409332,1.4441001415252686,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,121.0,2999.0,231.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,
4490600,1.4419467449188232,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
5435865,1.4408729076385498,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,1.0,화,0.0,평일,22.0,야간(18-23),HIGH,1.0,
334295,1.4401512145996094,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,720.0,1609.0,542.0,1.0,화,0.0,평일,9.0,오전(6-11),HIGH,1.0,
6970438,1.4399542808532715,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,1058.0,870.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,
585911,1.4398574829101562,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,386.0,2279.0,386.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,
5605372,1.4393125772476196,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,988.0,966.0,988.0,2.0,수,0.0,평일,1.0,새벽(0-5),HIGH,1.0,
3778456,1.4391660690307617,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,807.0,4002.0,835.0,2.0,수,0.0,평일,19.0,야간(18-23),HIGH,1.0,
1086990,1.4381910562515259,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,18.0,야간(18-23),HIGH,1.0,
4554808,1.438154935836792,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
6698296,1.438012719154358,PullRequestEvent,reopened,<EMPTY>,<EMPTY>,<EMPTY>,505.0,1101.0,756.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,
4504146,1.4377098083496094,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,359.0,1737.0,359.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
314800,1.4362361431121826,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,1005.0,1437.0,575.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,
1086987,1.4357740879058838,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,18.0,야간(18-23),HIGH,1.0,
4328380,1.4351756572723389,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,928.0,2262.0,889.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,
6798340,1.4348220825195312,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,3111.0,583.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,
2113761,1.4343366622924805,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,277.0,1688.0,493.0,1.0,화,0.0,평일,17.0,오후(12-17),HIGH,1.0,
2695241,1.4337786436080933,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,8.0,오전(6-11),HIGH,1.0,
2610812,1.4337786436080933,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,8.0,오전(6-11),HIGH,1.0,
3268816,1.4330699443817139,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,346.0,1750.0,346.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
1744335,1.4311294555664062,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
1239666,1.4307893514633179,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,9.0,오전(6-11),HIGH,1.0,
1677830,1.430248498916626,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
1730775,1.4301708936691284,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
6063680,1.4300986528396606,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,965.0,2575.0,965.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,
145029,1.4299507141113281,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
2465543,1.4298723936080933,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,387.0,1913.0,715.0,1.0,화,0.0,평일,10.0,오전(6-11),HIGH,1.0,
1858289,1.4295135736465454,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,100.0,3612.0,100.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,
6199492,1.4288300275802612,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,329.0,1629.0,329.0,2.0,수,0.0,평일,22.0,야간(18-23),HIGH,1.0,
1676755,1.4272276163101196,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
5287997,1.4268428087234497,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,948.0,2260.0,948.0,1.0,화,0.0,평일,2.0,새벽(0-5),HIGH,1.0,
1685429,1.4267536401748657,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
3256540,1.425606608390808,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,736.0,4017.0,414.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
2074135,1.4252609014511108,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,16.0,오후(12-17),HIGH,1.0,
146560,1.4243559837341309,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
703490,1.424330711364746,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,15.0,오후(12-17),HIGH,1.0,
3190684,1.4240533113479614,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
2670792,1.4239534139633179,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,8.0,오전(6-11),HIGH,1.0,
2590884,1.4239534139633179,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,8.0,오전(6-11),HIGH,1.0,
3249063,1.4228544235229492,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
6073318,1.4225555658340454,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,505.0,285.0,636.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,
7084503,1.4222661256790161,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,224.0,3740.0,210.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,
576792,1.4216457605361938,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,
570661,1.4216457605361938,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,
532181,1.4216457605361938,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,
7222327,1.4213517904281616,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,100.0,3697.0,100.0,1.0,화,0.0,평일,3.0,새벽(0-5),HIGH,1.0,
2985590,1.4211722612380981,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,
7203309,1.4207823276519775,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,806.0,1339.0,261.0,1.0,화,0.0,평일,3.0,새벽(0-5),HIGH,1.0,
2741609,1.418634295463562,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,526.0,3572.0,526.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,
4451530,1.4177513122558594,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,
1090155,1.417514443397522,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,245.0,3198.0,985.0,2.0,수,0.0,평일,18.0,야간(18-23),HIGH,1.0,
748692,1.4171494245529175,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,15.0,오후(12-17),HIGH,1.0,
2589425,1.4162315130233765,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,73.0,294.0,976.0,2.0,수,0.0,평일,8.0,오전(6-11),HIGH,1.0,
521872,1.4154170751571655,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,
136338,1.4146027565002441,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
3465336,1.4141135215759277,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,168.0,1189.0,266.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,
2443195,1.4137475490570068,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,799.0,1278.0,582.0,1.0,화,0.0,평일,10.0,오전(6-11),HIGH,1.0,
1257248,1.4137077331542969,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,155.0,104.0,488.0,2.0,수,0.0,평일,9.0,오전(6-11),HIGH,1.0,
4334073,1.411131501197815,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,497.0,2829.0,497.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,
6090321,1.4096280336380005,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,
6128266,1.4096280336380005,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,
147672,1.4095789194107056,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
3865416,1.4088826179504395,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,130.0,929.0,622.0,2.0,수,0.0,평일,19.0,야간(18-23),HIGH,1.0,
477582,1.4087940454483032,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,665.0,2801.0,982.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,
5658781,1.4086323976516724,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,559.0,2373.0,851.0,2.0,수,0.0,평일,1.0,새벽(0-5),HIGH,1.0,
7081411,1.4085404872894287,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,224.0,3740.0,210.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,
5571812,1.4081840515136719,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,0.0,월,0.0,평일,23.0,야간(18-23),HIGH,1.0,
4092121,1.4076573848724365,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,807.0,4002.0,835.0,1.0,화,0.0,평일,7.0,오전(6-11),HIGH,1.0,
1124403,1.407007098197937,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,353.0,1729.0,353.0,2.0,수,0.0,평일,18.0,야간(18-23),HIGH,1.0,
62972,1.4053599834442139,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,376.0,824.0,614.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
955498,1.404491662979126,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,14.0,오후(12-17),HIGH,1.0,
1090289,1.4035433530807495,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,245.0,3198.0,985.0,2.0,수,0.0,평일,18.0,야간(18-23),HIGH,1.0,
1799742,1.4031908512115479,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,1320.0,797.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
5504713,1.4030241966247559,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,984.0,3038.0,79.0,0.0,월,0.0,평일,23.0,야간(18-23),HIGH,1.0,
5266342,1.4022459983825684,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,1.0,화,0.0,평일,2.0,새벽(0-5),HIGH,1.0,
6980771,1.4009472131729126,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,452.0,3210.0,204.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,
1262137,1.4005017280578613,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,9.0,오전(6-11),HIGH,1.0,
1271778,1.397939682006836,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,251.0,2714.0,931.0,2.0,수,0.0,평일,9.0,오전(6-11),HIGH,1.0,
4821696,1.3965973854064941,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,846.0,3664.0,876.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,
6229178,1.3963948488235474,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,208.0,1578.0,28.0,2.0,수,0.0,평일,22.0,야간(18-23),HIGH,1.0,
43061,1.3961559534072876,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,748.0,4029.0,748.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
3284781,1.3947463035583496,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
4378927,1.3944129943847656,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,367.0,3341.0,143.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,
4593492,1.3916068077087402,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,920.0,3588.0,384.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
7085016,1.391005516052246,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,224.0,3740.0,210.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,
6770325,1.3897171020507812,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,358.0,565.0,523.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,
4846855,1.386307716369629,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,
3151377,1.385842204093933,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,1015.0,909.0,359.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
810948,1.3854049444198608,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,778.0,3284.0,778.0,1.0,화,0.0,평일,15.0,오후(12-17),HIGH,1.0,
4547616,1.385054349899292,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,400.0,3244.0,400.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
5705772,1.3847875595092773,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,2835.0,912.0,2.0,수,0.0,평일,1.0,새벽(0-5),HIGH,1.0,
146944,1.3844192028045654,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,
5410499,1.3805612325668335,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,598.0,3415.0,598.0,1.0,화,0.0,평일,22.0,야간(18-23),HIGH,1.0,
4117696,1.3801567554473877,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,817.0,947.0,623.0,1.0,화,0.0,평일,7.0,오전(6-11),HIGH,1.0,
4283908,1.3798222541809082,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,708.0,2874.0,708.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,
3501255,1.3788076639175415,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,767.0,1165.0,767.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,
2339816,1.3782442808151245,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,877.0,682.0,877.0,1.0,화,0.0,평일,11.0,오전(6-11),HIGH,1.0,
4791598,1.3775378465652466,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,3023.0,194.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,
1551066,1.377219796180725,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,16.0,오후(12-17),HIGH,1.0,
1627459,1.377219796180725,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,16.0,오후(12-17),HIGH,1.0,
2898692,1.3765825033187866,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,160.0,1152.0,6.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,
6365909,1.375685691833496,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,940.0,1659.0,234.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,
7084638,1.375113606452942,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,224.0,3740.0,210.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,
2168217,1.3742939233779907,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,17.0,오후(12-17),HIGH,1.0,
2250120,1.3742939233779907,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,17.0,오후(12-17),HIGH,1.0,
3331224,1.3712575435638428,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,505.0,3528.0,398.0,1.0,화,0.0,평일,18.0,야간(18-23),HIGH,1.0,
1442487,1.3710606098175049,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,22.0,2871.0,5.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,
4378102,1.3691837787628174,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,442.0,2549.0,442.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,
3268448,1.369084358215332,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,
2902216,1.3680317401885986,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,291.0,7.0,133.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,
622072,1.365639567375183,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,526.0,3978.0,526.0,2.0,수,0.0,평일,15.0,오후(12-17),HIGH,1.0,
4236534,1.3655749559402466,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,
3396040,1.3647702932357788,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,9.0,2901.0,282.0,1.0,화,0.0,평일,18.0,야간(18-23),HIGH,1.0,
3489813,1.3647218942642212,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,
1605275,1.362346887588501,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,665.0,668.0,881.0,1.0,화,0.0,평일,16.0,오후(12-17),HIGH,1.0,
4976040,1.3620357513427734,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,339.0,2995.0,339.0,2.0,수,0.0,평일,21.0,야간(18-23),HIGH,1.0,
6019837,1.3615508079528809,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,
1719609,1.3613356351852417,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,888.0,1233.0,582.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,
5915941,1.3606244325637817,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,671.0,3264.0,671.0,1.0,화,0.0,평일,23.0,야간(18-23),HIGH,1.0,
639445,1.3591748476028442,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,520.0,2413.0,520.0,2.0,수,0.0,평일,15.0,오후(12-17),HIGH,1.0,
3420929,1.3587266206741333,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,18.0,야간(18-23),HIGH,1.0,
2097118,1.3585644960403442,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,626.0,2168.0,604.0,2.0,수,0.0,평일,16.0,오후(12-17),HIGH,1.0,
5824352,1.3579120635986328,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,603.0,605.0,954.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,
5721667,1.357020616531372,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,3.0,1554.0,483.0,2.0,수,0.0,평일,1.0,새벽(0-5),HIGH,1.0,
1841255,1.356946587562561,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,63.0,19.0,63.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,
1664127,1.3539353609085083,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,562.0,156.0,562.0,1.0,화,0.0,평일,16.0,오후(12-17),HIGH,1.0,
5750125,1.3536021709442139,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,859.0,4088.0,852.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,
3892623,1.3533358573913574,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,398.0,1126.0,398.0,0.0,월,0.0,평일,21.0,야간(18-23),HIGH,1.0,
3077315,1.3522379398345947,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,350.0,583.0,250.0,1.0,화,0.0,평일,20.0,야간(18-23),HIGH,1.0,
2880262,1.3512122631072998,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,
2808277,1.3509342670440674,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,
2737244,1.3509342670440674,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,785.0,99.0,785.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,
4324377,1.3509230613708496,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,350.0,1482.0,643.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,
4529872,1.3509130477905273,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,930.0,2485.0,930.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,
6070602,1.3507487773895264,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,480.0,2589.0,480.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,
7592509,1.3507435321807861,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,686.0,2943.0,686.0,1.0,화,0.0,평일,0.0,새벽(0-5),HIGH,1.0,
