row_id,이상점수,이벤트 유형,PR 액션,이슈 액션,리뷰 상태,간단 액션,액터 버킷,레포 버킷,조직 버킷,요일(숫자),요일,주말여부(숫자),주말여부,시간(시),시간대,band,suggested_label,label
2802107,3.2242205142974854,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,1021.0,611.0,1021.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
1677070,3.2194902896881104,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,469.0,1778.0,469.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,1
2895973,3.214772224426269,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,358.0,425.0,926.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,1
4856176,3.2097198963165283,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,41.0,1202.0,41.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,1
3674588,3.208115816116333,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,3365.0,468.0,1.0,화,0.0,평일,8.0,오전(6-11),HIGH,1.0,1
968472,3.207064151763916,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,642.0,382.0,390.0,1.0,화,0.0,평일,14.0,오후(12-17),HIGH,1.0,1
3335152,3.206059217453003,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,403.0,43.0,403.0,1.0,화,0.0,평일,18.0,야간(18-23),HIGH,1.0,1
4302309,3.203285217285156,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,1372.0,550.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
6647365,3.1914124488830566,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,572.0,3764.0,572.0,2.0,수,0.0,평일,4.0,새벽(0-5),HIGH,1.0,1
1973488,3.184500932693481,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,369.0,216.0,884.0,2.0,수,0.0,평일,16.0,오후(12-17),HIGH,1.0,1
6726745,3.183046102523804,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3786.0,475.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,1
90912,3.181993007659912,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,1372.0,550.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,1
4092002,3.1741974353790283,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,174.0,1001.0,174.0,1.0,화,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
2215268,3.171199321746826,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,829.0,4082.0,829.0,1.0,화,0.0,평일,17.0,오후(12-17),HIGH,1.0,1
5985104,3.167424201965332,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,500.0,3597.0,854.0,1.0,화,0.0,평일,23.0,야간(18-23),HIGH,1.0,1
1401715,3.164658784866333,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,722.0,3324.0,722.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
6513792,3.16405987739563,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,910.0,2356.0,910.0,2.0,수,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
266483,3.1633548736572266,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,563.0,365.0,563.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
2937972,3.163297176361084,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,1372.0,550.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,1
6351343,3.1608121395111084,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,997.0,316.0,538.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
1289597,3.156416654586792,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,188.0,792.0,779.0,2.0,수,0.0,평일,9.0,오전(6-11),HIGH,1.0,1
3518794,3.15604829788208,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,754.0,3657.0,132.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
6088054,3.154508590698242,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,607.0,1311.0,333.0,0.0,월,0.0,평일,22.0,야간(18-23),HIGH,1.0,1
5021826,3.148525714874268,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,859.0,816.0,859.0,2.0,수,0.0,평일,21.0,야간(18-23),HIGH,1.0,1
3695735,3.1456730365753174,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,436.0,3281.0,835.0,1.0,화,0.0,평일,8.0,오전(6-11),HIGH,1.0,1
1506638,3.1428592205047607,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,820.0,2253.0,872.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
5739310,3.138895034790039,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,505.0,791.0,600.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
3278558,3.134310007095337,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,546.0,3001.0,546.0,2.0,수,0.0,평일,11.0,오전(6-11),HIGH,1.0,1
193075,3.123110055923462,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,940.0,1504.0,763.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
2027168,3.1229937076568604,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,580.0,3803.0,72.0,2.0,수,0.0,평일,16.0,오후(12-17),HIGH,1.0,1
2117932,3.11887788772583,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,914.0,1688.0,493.0,1.0,화,0.0,평일,17.0,오후(12-17),HIGH,1.0,1
1925431,3.118348360061645,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,115.0,444.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
1478165,3.115922212600708,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,820.0,128.0,872.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
5644812,3.111532688140869,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,206.0,1120.0,206.0,2.0,수,0.0,평일,1.0,새벽(0-5),HIGH,1.0,1
6886748,3.110478162765503,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,264.0,1303.0,264.0,2.0,수,0.0,평일,3.0,새벽(0-5),HIGH,1.0,1
1427771,3.1052961349487305,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,649.0,342.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
6726663,3.104086637496948,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3786.0,475.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,1
1372708,3.100999116897583,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,636.0,4052.0,531.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
1384800,3.100965738296509,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,911.0,679.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
1898844,3.096546173095703,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,970.0,84.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
4721652,3.095360040664673,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,850.0,1497.0,850.0,2.0,수,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
2785224,3.094874143600464,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,808.0,134.0,808.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
622685,3.094233989715576,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,243.0,1621.0,243.0,2.0,수,0.0,평일,15.0,오후(12-17),HIGH,1.0,1
6666019,3.094167232513428,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,553.0,3824.0,306.0,2.0,수,0.0,평일,4.0,새벽(0-5),HIGH,1.0,1
1972684,3.0914056301116943,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,101.0,1384.0,423.0,2.0,수,0.0,평일,16.0,오후(12-17),HIGH,1.0,1
6544153,3.0896859169006348,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,447.0,3555.0,663.0,2.0,수,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
4884426,3.0845847129821777,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,31.0,3085.0,253.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,1
6365423,3.082064628601074,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3115.0,461.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
1904983,3.078352928161621,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,809.0,2338.0,809.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
4850320,3.0763514041900635,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,190.0,589.0,878.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,1
237289,3.0700013637542725,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,673.0,1321.0,673.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
5214694,3.06713342666626,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3384.0,749.0,1.0,화,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
7539799,3.066023826599121,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,219.0,1634.0,219.0,1.0,화,0.0,평일,0.0,새벽(0-5),HIGH,1.0,1
5119035,3.065030574798584,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3612.0,913.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
2774156,3.055988311767578,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,267.0,3396.0,267.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
7412362,3.054439783096313,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,831.0,180.0,91.0,1.0,화,0.0,평일,4.0,새벽(0-5),HIGH,1.0,1
5188157,3.053662776947021,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,3932.0,523.0,1.0,화,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
1786686,3.0534770488739014,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,23.0,2436.0,75.0,2.0,수,0.0,평일,17.0,오후(12-17),HIGH,1.0,1
1876258,3.0517849922180176,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,2596.0,319.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
4083038,3.0432240962982178,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,268.0,3267.0,268.0,1.0,화,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
328175,3.0410659313201904,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,570.0,1967.0,566.0,1.0,화,0.0,평일,9.0,오전(6-11),HIGH,1.0,1
5965140,3.040771484375,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,714.0,3241.0,714.0,1.0,화,0.0,평일,23.0,야간(18-23),HIGH,1.0,1
6365265,3.03934097290039,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3115.0,461.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
5451784,3.034149646759033,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,12.0,3216.0,12.0,1.0,화,0.0,평일,22.0,야간(18-23),HIGH,1.0,1
1958440,3.029745817184448,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,2133.0,949.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
1881361,3.0275650024414062,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3753.0,283.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
1945464,3.024088859558105,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,276.0,1491.0,276.0,0.0,월,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
4490103,3.023889541625977,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,773.0,124.0,773.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
6642243,3.017941474914551,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,932.0,373.0,932.0,2.0,수,0.0,평일,4.0,새벽(0-5),HIGH,1.0,1
4319861,3.015216112136841,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,881.0,889.0,377.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
301568,3.014726400375366,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,1003.0,3446.0,1003.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
4506344,3.0141334533691406,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,137.0,3958.0,137.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
2599189,3.008297920227051,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,2.0,수,0.0,평일,8.0,오전(6-11),HIGH,1.0,1
6375246,3.0060060024261475,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,825.0,574.0,350.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
7129645,3.0045528411865234,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,509.0,3359.0,963.0,1.0,화,0.0,평일,3.0,새벽(0-5),HIGH,1.0,1
2173246,3.004363775253296,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,267.0,3373.0,267.0,1.0,화,0.0,평일,17.0,오후(12-17),HIGH,1.0,1
6702148,3.00375771522522,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,751.0,1911.0,751.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,1
7081518,3.002338409423828,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,953.0,2860.0,953.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,1
6359145,3.0020382404327397,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,960.0,432.0,960.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
3867966,3.001948356628418,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,982.0,4005.0,982.0,2.0,수,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
4592767,3.000098705291748,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,331.0,2346.0,837.0,2.0,수,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
3648332,2.9993350505828857,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,520.0,593.0,1.0,화,0.0,평일,8.0,오전(6-11),HIGH,1.0,1
6281116,2.9992928504943848,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,339.0,1893.0,643.0,2.0,수,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
5035825,2.9983413219451904,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,36.0,2137.0,358.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
1413884,2.997671604156494,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3702.0,1013.0,0.0,월,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
4219961,2.9961063861846924,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,877.0,2247.0,713.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
4786628,2.9940803050994877,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,370.0,2816.0,370.0,2.0,수,0.0,평일,10.0,오전(6-11),HIGH,1.0,1
3578457,2.9914984703063965,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,745.0,291.0,932.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
92941,2.991421937942505,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,782.0,1956.0,782.0,1.0,화,0.0,평일,13.0,오후(12-17),HIGH,1.0,1
1524908,2.9882969856262207,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,419.0,512.0,941.0,1.0,화,0.0,평일,16.0,오후(12-17),HIGH,1.0,1
1008972,2.9825220108032227,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,164.0,1286.0,164.0,1.0,화,0.0,평일,14.0,오후(12-17),HIGH,1.0,1
5250516,2.980867862701416,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,940.0,3605.0,521.0,1.0,화,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
5853078,2.971128463745117,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3429.0,305.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
5849944,2.964667558670044,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,393.0,1099.0,393.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
2743466,2.956782102584839,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,597.0,3020.0,429.0,1.0,화,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
3493301,2.95482873916626,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,754.0,3657.0,132.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
5282518,2.9513092041015625,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,2236.0,827.0,1.0,화,0.0,평일,2.0,새벽(0-5),HIGH,1.0,1
4340713,2.951037645339966,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,24.0,2880.0,66.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,1
5349320,2.94547700881958,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,614.0,1988.0,614.0,1.0,화,0.0,평일,22.0,야간(18-23),HIGH,1.0,1
7294031,2.945362091064453,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,940.0,3494.0,788.0,1.0,화,0.0,평일,1.0,새벽(0-5),HIGH,1.0,1
5062334,2.942310571670532,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,777.0,1343.0,487.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
3824270,2.9404191970825195,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,788.0,1103.0,788.0,2.0,수,0.0,평일,19.0,야간(18-23),HIGH,1.0,1
910034,2.929749011993408,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,704.0,2529.0,704.0,1.0,화,0.0,평일,15.0,오후(12-17),HIGH,1.0,1
5855844,2.92668080329895,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,2474.0,804.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
5040835,2.9252853393554688,PullRequestEvent,reopened,<EMPTY>,<EMPTY>,<EMPTY>,983.0,99.0,910.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
2864660,2.9222941398620605,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,525.0,1662.0,525.0,2.0,수,0.0,평일,13.0,오후(12-17),HIGH,1.0,1
301281,2.920749425888061,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,1003.0,3446.0,1003.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
4309315,2.919464111328125,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,291.0,3298.0,291.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
5559519,2.918424129486084,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,632.0,1196.0,632.0,0.0,월,0.0,평일,23.0,야간(18-23),HIGH,1.0,1
5635769,2.9179654121398926,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,639.0,2245.0,174.0,2.0,수,0.0,평일,1.0,새벽(0-5),HIGH,1.0,1
5420137,2.915607452392578,IssuesEvent,<EMPTY>,closed,<EMPTY>,<EMPTY>,720.0,553.0,70.0,1.0,화,0.0,평일,22.0,야간(18-23),HIGH,1.0,1
2513677,2.9143426418304443,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,940.0,2283.0,169.0,1.0,화,0.0,평일,10.0,오전(6-11),HIGH,1.0,1
5801580,2.9142019748687744,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,577.0,3181.0,870.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
7326101,2.90972638130188,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3101.0,383.0,1.0,화,0.0,평일,1.0,새벽(0-5),HIGH,1.0,1
4979156,2.9086673259735107,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,927.0,1252.0,235.0,2.0,수,0.0,평일,21.0,야간(18-23),HIGH,1.0,1
2107677,2.901865005493164,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,521.0,1586.0,521.0,2.0,수,0.0,평일,16.0,오후(12-17),HIGH,1.0,1
5829159,2.901186943054199,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,36.0,2259.0,36.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
4199892,2.898693561553955,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,748.0,1313.0,748.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
4448242,2.894379138946533,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,433.0,199.0,915.0,1.0,화,0.0,평일,21.0,야간(18-23),HIGH,1.0,1
3578510,2.88915753364563,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,138.0,2389.0,789.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
7055544,2.885920286178589,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,1
3033864,2.884922981262207,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,826.0,1232.0,826.0,1.0,화,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
3091478,2.883538246154785,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,180.0,3117.0,180.0,1.0,화,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
5043266,2.8827507495880127,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,577.0,3148.0,353.0,1.0,화,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
4633129,2.8815956115722656,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,245.0,1199.0,985.0,2.0,수,0.0,평일,6.0,오전(6-11),HIGH,1.0,1
4197662,2.8803598880767822,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,484.0,99.0,228.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
6820915,2.877859115600586,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,532.0,2901.0,912.0,2.0,수,0.0,평일,0.0,새벽(0-5),HIGH,1.0,1
4159343,2.8773767948150635,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,883.0,577.0,883.0,1.0,화,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
3559030,2.87583589553833,PushEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,278.0,3038.0,157.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
3481941,2.8751442432403564,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,332.0,2261.0,219.0,2.0,수,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
6167744,2.8737475872039795,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,22.0,야간(18-23),HIGH,1.0,1
237800,2.870671272277832,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,673.0,1321.0,673.0,1.0,화,0.0,평일,12.0,오후(12-17),HIGH,1.0,1
7069308,2.8691651821136475,IssueCommentEvent,<EMPTY>,<EMPTY>,<EMPTY>,<EMPTY>,591.0,1711.0,456.0,2.0,수,0.0,평일,23.0,야간(18-23),HIGH,1.0,1
7360870,2.867974281311035,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,2121.0,583.0,1.0,화,0.0,평일,1.0,새벽(0-5),HIGH,1.0,1
5771021,2.860374927520752,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,577.0,3148.0,353.0,1.0,화,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
6538037,2.860372304916382,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,358.0,479.0,278.0,2.0,수,0.0,평일,5.0,새벽(0-5),HIGH,1.0,1
4139532,2.858953952789306,PullRequestEvent,reopened,<EMPTY>,<EMPTY>,<EMPTY>,58.0,878.0,58.0,1.0,화,0.0,평일,7.0,오전(6-11),HIGH,1.0,1
7473778,2.8513638973236084,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,531.0,918.0,1.0,화,0.0,평일,4.0,새벽(0-5),HIGH,1.0,1
7243989,2.8499250411987305,IssuesEvent,<EMPTY>,opened,<EMPTY>,<EMPTY>,940.0,2808.0,844.0,1.0,화,0.0,평일,1.0,새벽(0-5),HIGH,1.0,1
499190,2.8459155559539795,PullRequestEvent,opened,<EMPTY>,<EMPTY>,<EMPTY>,407.0,889.0,377.0,2.0,수,0.0,평일,14.0,오후(12-17),HIGH,1.0,1
4220888,2.845592737197876,IssuesEvent,<EMPTY>,reopened,<EMPTY>,<EMPTY>,977.0,1591.0,977.0,2.0,수,0.0,평일,20.0,야간(18-23),HIGH,1.0,1
7117854,2.8338265419006348,PullRequestEvent,closed,<EMPTY>,<EMPTY>,<EMPTY>,538.0,3181.0,319.0,1.0,화,0.0,평일,3.0,새벽(0-5),HIGH,1.0,1
